pair_id,time,final_mod_type,filename_mod,filename_ori,euclidean_distance,cosine_distance,neighborhood_confidence,relative_distance
3,3,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_3s.wav,1.2386301755905151,0.767102837562561,0.6423744611441221,0.9831973758056309
3,3,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_3s.wav,1.26457941532135,0.7995808720588684,0.5800419433764419,1.0248245432784535
3,3,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_3s.wav,1.224738359451294,0.7499924898147583,0.6712687871373646,0.961267005872161
3,7,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_7s.wav,1.1521754264831543,0.6637547016143799,0.7811371315390889,0.8507358451176176
3,7,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_7s.wav,1.1658008098602295,0.6795462369918823,0.7643597809623675,0.8709758903668778
3,7,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_7s.wav,1.149245023727417,0.6603825688362122,0.7850401957357567,0.8464137751994597
3,7,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_7s.wav,1.1499260663986206,0.6611655354499817,0.7841663753932191,0.8474173052117429
3,7,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_7s.wav,1.2364271879196167,0.7643766403198242,0.6467435628568099,0.9797032028685261
3,7,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_7s.wav,1.213728904724121,0.7365695238113403,0.6922404753582663,0.9440627611427019
3,7,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_7s.wav,1.2281001806259155,0.7541154623031616,0.6656180822556216,0.9665514286804475
3,7,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_7s.wav,1.2165099382400513,0.7399484515190125,0.6869392986135383,0.9483935401367886
3,7,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_7s.wav,1.2182295322418213,0.7420419454574585,0.6833857625538856,0.9510767758722806
3,7,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_7s.wav,1.2261854410171509,0.7517659664154053,0.6688220901782593,0.9635400746895691
3,7,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_7s.wav,1.253780961036682,0.7859838008880615,0.6072468833741116,1.0073971475771706
3,7,SMP_plag,pair_3_comp_263s.wav,pair_3_ori_7s.wav,1.2076590061187744,0.7292205095291138,0.7019107538156821,0.9346435135487261
3,11,SMP_plag,pair_3_comp_176s.wav,pair_3_ori_11s.wav,1.1670613288879397,0.6810166239738464,0.7629616684143073,0.8728604885606213
3,11,SMP_plag,pair_3_comp_179s.wav,pair_3_ori_11s.wav,1.177072048187256,0.6927498579025269,0.7495630898287312,0.887899000013724
3,11,SMP_plag,pair_3_comp_183s.wav,pair_3_ori_11s.wav,1.154441475868225,0.6663681268692017,0.7781661423744611,0.8540854779524659
3,11,SMP_plag,pair_3_comp_188s.wav,pair_3_ori_11s.wav,1.1502445936203003,0.6615318059921265,0.7836420831876966,0.8478867549624646
3,11,SMP_plag,pair_3_comp_234s.wav,pair_3_ori_11s.wav,1.2510946989059448,0.7826194167137146,0.6130140976348596,1.0030850090613876
3,11,SMP_plag,pair_3_comp_238s.wav,pair_3_ori_11s.wav,1.2327297925949097,0.7598118782043457,0.6559478037982058,0.973852537334064
3,11,SMP_plag,pair_3_comp_242s.wav,pair_3_ori_11s.wav,1.2553200721740725,0.787914514541626,0.6034603285564488,1.0098717474673866
3,11,SMP_plag,pair_3_comp_246s.wav,pair_3_ori_11s.wav,1.2479259967803955,0.7786599397659302,0.6212862635442153,0.9980101388432117
3,11,SMP_plag,pair_3_comp_250s.wav,pair_3_ori_11s.wav,1.232632398605347,0.7596917152404785,0.6562973319352208,0.9736985242018499
3,11,SMP_plag,pair_3_comp_254s.wav,pair_3_ori_11s.wav,1.243208408355713,0.7727839946746826,0.6315390888966561,0.990478927236109
3,11,SMP_plag,pair_3_comp_259s.wav,pair_3_ori_11s.wav,1.264926552772522,0.8000198602676392,0.5788185948968891,1.0253871954206937
